violation_date,borough,count_violation_by_date_borough
11/18/2017,Manhattan,9
11/18/2017,Queens,12
11/19/2017,Bronx,2
11/19/2017,Brooklyn,14
11/19/2017,Queens,9
11/20/2017,Bronx,21
11/20/2017,Manhattan,18
11/20/2017,Outside NYC,1
11/20/2017,Queens,21
11/20/2017,Staten Island,4
11/21/2017,Bronx,26
11/21/2017,Brooklyn,30
11/21/2017,Manhattan,3
11/21/2017,Outside NYC,1
11/21/2017,Queens,16
11/21/2017,Unknown,10
11/22/2017,Bronx,9
11/22/2017,Brooklyn,34
11/22/2017,Manhattan,7
11/22/2017,Queens,19
11/22/2017,Staten Island,3
11/24/2017,Brooklyn,23
11/24/2017,Manhattan,7
11/25/2017,Bronx,7
11/25/2017,Manhattan,4
11/25/2017,Queens,22
11/26/2017,Brooklyn,12
11/26/2017,Queens,10
11/27/2017,Bronx,16
11/27/2017,Manhattan,21
11/27/2017,Queens,30
11/28/2017,Brooklyn,2
11/28/2017,Bronx,6
11/28/2017,Brooklyn,47
11/28/2017,Queens,19
11/29/2017,Bronx,8
11/29/2017,Brooklyn,55
11/29/2017,Manhattan,26
11/29/2017,Queens,25
11/29/2017,Staten Island,11
11/30/2017,Bronx,20
11/30/2017,Brooklyn,55
11/30/2017,Manhattan,58
11/30/2017,Queens,7
11/30/2017,Staten Island,8
12/1/2017,Bronx,17
12/1/2017,Brooklyn,55
12/1/2017,Manhattan,17
12/1/2017,Outside NYC,12
12/1/2017,Queens,8
12/1/2017,Staten Island,10
12/2/2017,Bronx,5
12/2/2017,Brooklyn,15
12/2/2017,Queens,13
12/2/2017,Staten Island,10
12/3/2017,Brooklyn,37
12/3/2017,Manhattan,3
12/3/2017,Queens,6
12/4/2017,Bronx,22
12/4/2017,Brooklyn,3
12/4/2017,Manhattan,28
12/4/2017,Queens,18
12/4/2017,Staten Island,5
12/5/2017,Bronx,20
12/5/2017,Brooklyn,27
12/5/2017,Queens,25
12/6/2017,Brooklyn,64
12/6/2017,Manhattan,15
12/6/2017,Queens,39
12/6/2017,Staten Island,7
12/7/2017,Bronx,18
12/7/2017,Brooklyn,53
12/7/2017,Manhattan,30
12/7/2017,Queens,10
12/7/2017,Staten Island,8
12/8/2017,Bronx,13
12/8/2017,Brooklyn,43
12/8/2017,Manhattan,25
12/8/2017,Queens,8
12/9/2017,Bronx,13
12/9/2017,Brooklyn,26
12/9/2017,Queens,5
12/9/2017,Staten Island,5
12/10/2017,Brooklyn,20
12/10/2017,Manhattan,15
12/10/2017,Queens,4
12/10/2017,Staten Island,13
12/11/2017,Bronx,18
12/11/2017,Brooklyn,10
12/11/2017,Manhattan,29
12/11/2017,Outside NYC,12
12/11/2017,Queens,15
12/11/2017,Staten Island,16
12/12/2017,Bronx,18
12/12/2017,Brooklyn,28
12/12/2017,Queens,24
12/13/2017,Bronx,5
12/13/2017,Brooklyn,50
12/13/2017,Manhattan,17
12/13/2017,Outside NYC,6
12/13/2017,Queens,20
12/14/2017,Bronx,16
12/14/2017,Brooklyn,52
12/14/2017,Manhattan,28
12/14/2017,Staten Island,10
12/15/2017,Bronx,21
12/15/2017,Brooklyn,46
12/15/2017,Manhattan,24
12/15/2017,Queens,26
12/15/2017,Staten Island,3
12/16/2017,Bronx,14
12/16/2017,Brooklyn,31
12/16/2017,Queens,2
12/17/2017,Bronx,1
12/17/2017,Manhattan,3
12/17/2017,Queens,20
12/17/2017,Staten Island,6
12/18/2017,Bronx,18
12/18/2017,Brooklyn,2
12/18/2017,Manhattan,16
12/18/2017,Queens,15
12/18/2017,Staten Island,11
12/19/2017,Bronx,31
12/19/2017,Brooklyn,48
12/19/2017,Manhattan,1
12/19/2017,Queens,36
12/20/2017,Brooklyn,22
12/20/2017,Manhattan,34
12/20/2017,Queens,21
12/20/2017,Staten Island,1
12/21/2017,Bronx,13
12/21/2017,Brooklyn,67
12/21/2017,Manhattan,19
12/21/2017,Staten Island,11
12/22/2017,Bronx,18
12/22/2017,Brooklyn,46
12/22/2017,Manhattan,14
12/22/2017,Queens,15
12/23/2017,Brooklyn,30
12/26/2017,Bronx,37
12/26/2017,Brooklyn,34
12/26/2017,Manhattan,8
12/26/2017,Queens,17
12/26/2017,Staten Island,3
12/27/2017,Bronx,4
12/27/2017,Brooklyn,59
12/27/2017,Manhattan,16
12/27/2017,Queens,26
12/27/2017,Staten Island,1
12/28/2017,Bronx,11
12/28/2017,Brooklyn,31
12/28/2017,Manhattan,22
12/28/2017,Queens,1
12/28/2017,Staten Island,4
12/29/2017,Bronx,5
12/29/2017,Brooklyn,33
12/29/2017,Manhattan,9
12/29/2017,Queens,26
12/29/2017,Staten Island,12
1/2/2018,Bronx,21
1/2/2018,Brooklyn,1
1/2/2018,Queens,34
1/3/2018,Bronx,7
1/3/2018,Brooklyn,67
1/3/2018,Manhattan,21
1/3/2018,Queens,7
1/3/2018,Staten Island,3
1/4/2018,Bronx,4
1/4/2018,Brooklyn,8
1/4/2018,Outside NYC,11
1/6/2018,Bronx,7
1/6/2018,Brooklyn,34
1/6/2018,Queens,3
1/7/2018,Bronx,16
1/7/2018,Brooklyn,28
1/7/2018,Queens,11
1/8/2018,Bronx,10
1/8/2018,Brooklyn,5
1/8/2018,Manhattan,30
1/8/2018,Queens,22
1/8/2018,Staten Island,10
1/9/2018,Bronx,35
1/9/2018,Brooklyn,59
1/9/2018,Queens,38
1/10/2018,Bronx,5
1/10/2018,Brooklyn,35
1/10/2018,Manhattan,38
1/10/2018,Queens,33
1/10/2018,Staten Island,3
1/11/2018,Brooklyn,1
1/11/2018,Bronx,7
1/11/2018,Brooklyn,59
1/11/2018,Manhattan,33
1/12/2018,Bronx,30
1/12/2018,Brooklyn,58
1/12/2018,Manhattan,21
1/12/2018,Outside NYC,7
1/12/2018,Queens,12
1/12/2018,Staten Island,10
1/13/2018,Brooklyn,35
1/13/2018,Manhattan,5
1/15/2018,Manhattan,2
1/16/2018,Bronx,18
1/16/2018,Queens,29
1/17/2018,Bronx,1
1/17/2018,Brooklyn,45
1/17/2018,Manhattan,24
1/17/2018,Queens,23
1/17/2018,Staten Island,7
1/18/2018,Bronx,5
1/18/2018,Brooklyn,71
1/18/2018,Manhattan,24
1/18/2018,Staten Island,1
1/19/2018,Bronx,24
1/19/2018,Brooklyn,49
1/19/2018,Manhattan,27
1/19/2018,Queens,14
1/19/2018,Staten Island,9
1/20/2018,Brooklyn,15
1/20/2018,Manhattan,10
1/20/2018,Queens,22
1/20/2018,Staten Island,11
1/21/2018,Brooklyn,21
1/21/2018,Queens,10
1/21/2018,Staten Island,2
1/22/2018,Bronx,13
1/22/2018,Brooklyn,9
1/22/2018,Manhattan,18
1/22/2018,Queens,28
1/22/2018,Staten Island,6
1/23/2018,Bronx,34
1/23/2018,Brooklyn,64
1/23/2018,Outside NYC,11
1/23/2018,Queens,20
1/23/2018,Staten Island,11
1/24/2018,Brooklyn,50
1/24/2018,Manhattan,42
1/24/2018,Queens,16
1/24/2018,Staten Island,22
1/25/2018,Bronx,3
1/25/2018,Brooklyn,43
1/25/2018,Manhattan,47
1/25/2018,Staten Island,2
1/26/2018,Bronx,14
1/26/2018,Brooklyn,46
1/26/2018,Manhattan,20
1/26/2018,Queens,13
1/26/2018,Staten Island,2
1/27/2018,Bronx,4
1/27/2018,Brooklyn,15
1/27/2018,Queens,16
1/27/2018,Staten Island,11
1/28/2018,Bronx,3
1/28/2018,Brooklyn,24
1/28/2018,Manhattan,3
1/29/2018,Bronx,38
1/29/2018,Manhattan,25
1/29/2018,Outside NYC,1
1/29/2018,Queens,18
1/29/2018,Staten Island,2
1/30/2018,Bronx,2
1/30/2018,Bronx,16
1/30/2018,Brooklyn,58
1/30/2018,Queens,33
1/31/2018,Bronx,6
1/31/2018,Brooklyn,66
1/31/2018,Manhattan,31
1/31/2018,Outside NYC,8
1/31/2018,Queens,33
1/31/2018,Staten Island,1
1/31/2018,Unknown,10
2/1/2018,Bronx,7
2/1/2018,Brooklyn,57
2/1/2018,Manhattan,30
2/1/2018,Staten Island,10
2/2/2018,Bronx,8
2/2/2018,Brooklyn,43
2/2/2018,Manhattan,16
2/2/2018,Queens,33
2/2/2018,Staten Island,3
2/3/2018,Bronx,8
2/3/2018,Brooklyn,10
2/3/2018,Manhattan,11
2/3/2018,Queens,7
2/3/2018,Staten Island,2
2/4/2018,Brooklyn,14
2/4/2018,Queens,6
2/4/2018,Staten Island,7
2/5/2018,Bronx,18
2/5/2018,Manhattan,34
2/5/2018,Queens,13
2/6/2018,Bronx,20
2/6/2018,Brooklyn,32
2/6/2018,Queens,30
2/7/2018,Brooklyn,49
2/7/2018,Manhattan,24
2/7/2018,Queens,10
2/7/2018,Staten Island,10
2/8/2018,Bronx,1
2/8/2018,Bronx,26
2/8/2018,Brooklyn,49
2/8/2018,Manhattan,47
2/8/2018,Staten Island,11
2/9/2018,Bronx,4
2/9/2018,Brooklyn,52
2/9/2018,Manhattan,19
2/9/2018,Queens,14
2/10/2018,Bronx,8
2/10/2018,Brooklyn,8
2/10/2018,Manhattan,21
2/10/2018,Queens,3
2/10/2018,Staten Island,11
2/11/2018,Bronx,6
2/11/2018,Brooklyn,9
2/11/2018,Manhattan,4
2/11/2018,Queens,24
2/12/2018,Bronx,13
2/12/2018,Manhattan,54
2/12/2018,Queens,13
2/12/2018,Staten Island,11
2/13/2018,Bronx,17
2/13/2018,Brooklyn,60
2/13/2018,Manhattan,1
2/13/2018,Queens,32
2/14/2018,Bronx,9
2/14/2018,Brooklyn,51
2/14/2018,Manhattan,49
2/14/2018,Queens,22
2/14/2018,Staten Island,5
2/15/2018,Bronx,5
2/15/2018,Brooklyn,60
2/15/2018,Manhattan,42
2/15/2018,Queens,1
2/15/2018,Staten Island,2
2/16/2018,Bronx,3
2/16/2018,Brooklyn,49
2/16/2018,Manhattan,26
2/16/2018,Queens,13
2/16/2018,Staten Island,3
2/17/2018,Bronx,5
2/17/2018,Brooklyn,9
2/17/2018,Manhattan,4
2/17/2018,Queens,15
2/20/2018,Bronx,11
2/20/2018,Brooklyn,1
2/20/2018,Outside NYC,2
2/20/2018,Queens,24
2/21/2018,Brooklyn,76
2/21/2018,Manhattan,32
2/21/2018,Queens,30
2/21/2018,Staten Island,3
2/22/2018,Bronx,5
2/22/2018,Brooklyn,41
2/22/2018,Manhattan,35
2/22/2018,Queens,15
2/22/2018,Staten Island,4
2/23/2018,Bronx,7
2/23/2018,Brooklyn,37
2/23/2018,Manhattan,21
2/23/2018,Queens,26
2/23/2018,Staten Island,3
2/24/2018,Bronx,12
2/24/2018,Brooklyn,15
2/24/2018,Queens,6
2/25/2018,Bronx,14
2/25/2018,Brooklyn,28
2/25/2018,Queens,1
2/26/2018,Bronx,11
2/26/2018,Brooklyn,5
2/26/2018,Manhattan,24
2/26/2018,Queens,26
2/26/2018,Staten Island,1
2/27/2018,Bronx,19
2/27/2018,Brooklyn,65
2/27/2018,Queens,27
2/28/2018,Bronx,8
2/28/2018,Brooklyn,56
2/28/2018,Manhattan,37
2/28/2018,Queens,32
2/28/2018,Staten Island,1
3/1/2018,Bronx,22
3/1/2018,Brooklyn,57
3/1/2018,Manhattan,51
3/1/2018,Outside NYC,9
3/1/2018,Queens,3
3/1/2018,Staten Island,5
3/2/2018,Bronx,19
3/2/2018,Brooklyn,36
3/2/2018,Manhattan,10
3/2/2018,Queens,27
3/2/2018,Staten Island,2
3/3/2018,Bronx,12
3/3/2018,Brooklyn,28
3/3/2018,Queens,14
3/4/2018,Bronx,17
3/4/2018,Brooklyn,12
3/4/2018,Manhattan,4
3/4/2018,Queens,1
3/4/2018,Staten Island,5
3/5/2018,Bronx,4
3/5/2018,Bronx,22
3/5/2018,Brooklyn,7
3/5/2018,Manhattan,38
3/5/2018,Queens,53
3/5/2018,Staten Island,2
3/6/2018,Bronx,18
3/6/2018,Brooklyn,37
3/6/2018,Queens,26
3/7/2018,Bronx,1
3/7/2018,Brooklyn,3
3/8/2018,Bronx,5
3/8/2018,Brooklyn,45
3/8/2018,Manhattan,40
3/8/2018,Staten Island,1
3/9/2018,Bronx,27
3/9/2018,Brooklyn,47
3/9/2018,Manhattan,36
3/9/2018,Queens,59
3/9/2018,Staten Island,4
3/10/2018,Bronx,11
3/10/2018,Brooklyn,5
3/10/2018,Manhattan,4
3/10/2018,Queens,14
3/10/2018,Staten Island,20
3/11/2018,Bronx,11
3/11/2018,Brooklyn,6
3/11/2018,Queens,18
3/11/2018,Staten Island,6
3/12/2018,Bronx,9
3/12/2018,Manhattan,36
3/12/2018,Queens,49
3/12/2018,Staten Island,2
3/13/2018,Bronx,21
3/13/2018,Brooklyn,36
3/13/2018,Manhattan,1
3/13/2018,Outside NYC,2
3/13/2018,Queens,22
3/14/2018,Bronx,2
3/14/2018,Brooklyn,71
3/14/2018,Manhattan,53
3/14/2018,Queens,38
3/14/2018,Staten Island,2
3/15/2018,Bronx,4
3/15/2018,Brooklyn,55
3/15/2018,Manhattan,47
3/15/2018,Queens,4
3/15/2018,Staten Island,6
3/16/2018,Bronx,9
3/16/2018,Brooklyn,47
3/16/2018,Manhattan,29
3/16/2018,Queens,16
3/16/2018,Staten Island,9
3/17/2018,Brooklyn,6
3/17/2018,Manhattan,1
3/17/2018,Queens,10
3/17/2018,Staten Island,13
3/18/2018,Bronx,10
3/18/2018,Brooklyn,5
3/18/2018,Manhattan,1
3/18/2018,Queens,15
3/18/2018,Staten Island,3
3/19/2018,Bronx,18
3/19/2018,Manhattan,15
3/19/2018,Queens,41
3/19/2018,Staten Island,1
3/20/2018,Bronx,16
3/20/2018,Brooklyn,30
3/20/2018,Queens,50
3/21/2018,Bronx,3
3/21/2018,Brooklyn,20
3/21/2018,Manhattan,10
3/21/2018,Outside NYC,10
3/21/2018,Queens,26
3/21/2018,Staten Island,3
3/22/2018,Bronx,9
3/22/2018,Brooklyn,35
3/22/2018,Manhattan,39
3/22/2018,Queens,5
3/22/2018,Staten Island,7
3/23/2018,Bronx,1
3/23/2018,Brooklyn,35
3/23/2018,Manhattan,24
3/23/2018,Outside NYC,10
3/23/2018,Queens,12
3/23/2018,Staten Island,5
3/24/2018,Brooklyn,41
3/24/2018,Manhattan,4
3/24/2018,Queens,18
3/25/2018,Bronx,7
3/25/2018,Brooklyn,2
3/25/2018,Manhattan,28
3/25/2018,Staten Island,1
3/26/2018,Bronx,9
3/26/2018,Brooklyn,4
3/26/2018,Manhattan,31
3/26/2018,Queens,58
3/26/2018,Staten Island,6
3/27/2018,Bronx,8
3/27/2018,Brooklyn,20
3/27/2018,Manhattan,1
3/27/2018,Queens,64
3/28/2018,Bronx,1
3/28/2018,Brooklyn,38
3/28/2018,Manhattan,16
3/28/2018,Outside NYC,10
3/28/2018,Queens,44
3/28/2018,Staten Island,11
3/29/2018,Bronx,1
3/29/2018,Bronx,15
3/29/2018,Brooklyn,55
3/29/2018,Manhattan,17
3/30/2018,Bronx,22
3/30/2018,Brooklyn,44
3/30/2018,Manhattan,12
3/30/2018,Queens,43
3/30/2018,Staten Island,9
3/31/2018,Bronx,6
3/31/2018,Brooklyn,7
3/31/2018,Manhattan,8
3/31/2018,Queens,6
4/2/2018,Bronx,11
4/2/2018,Brooklyn,14
4/2/2018,Manhattan,6
4/2/2018,Queens,40
4/3/2018,Bronx,12
4/3/2018,Brooklyn,37
4/3/2018,Manhattan,2
4/3/2018,Queens,20
4/3/2018,Staten Island,4
4/4/2018,Brooklyn,55
4/4/2018,Manhattan,15
4/4/2018,Queens,40
4/4/2018,Staten Island,15
4/5/2018,Brooklyn,46
4/5/2018,Manhattan,31
4/5/2018,Staten Island,3
4/6/2018,Bronx,10
4/6/2018,Brooklyn,33
4/6/2018,Manhattan,7
4/6/2018,Outside NYC,1
4/6/2018,Queens,22
4/6/2018,Staten Island,6
4/7/2018,Brooklyn,15
4/7/2018,Queens,2
4/7/2018,Staten Island,8
4/8/2018,Bronx,2
4/8/2018,Brooklyn,11
4/9/2018,Bronx,18
4/9/2018,Manhattan,24
4/9/2018,Queens,43
4/9/2018,Staten Island,3
4/10/2018,Bronx,8
4/10/2018,Brooklyn,28
4/10/2018,Queens,35
4/11/2018,Bronx,1
4/11/2018,Brooklyn,65
4/11/2018,Manhattan,36
4/11/2018,Outside NYC,1
4/11/2018,Queens,22
4/11/2018,Staten Island,1
4/12/2018,Bronx,13
4/12/2018,Brooklyn,37
4/12/2018,Manhattan,27
4/13/2018,Bronx,12
4/13/2018,Brooklyn,43
4/13/2018,Manhattan,20
4/13/2018,Queens,23
4/13/2018,Staten Island,18
4/14/2018,Bronx,10
4/14/2018,Brooklyn,10
4/14/2018,Queens,18
4/15/2018,Brooklyn,16
4/15/2018,Manhattan,4
4/15/2018,Queens,1
4/16/2018,Bronx,24
4/16/2018,Brooklyn,5
4/16/2018,Manhattan,8
4/16/2018,Queens,26
4/16/2018,Staten Island,7
4/17/2018,Bronx,13
4/17/2018,Brooklyn,29
4/17/2018,Manhattan,1
4/17/2018,Queens,17
4/18/2018,Brooklyn,28
4/18/2018,Manhattan,26
4/18/2018,Queens,17
4/18/2018,Staten Island,10
4/19/2018,Bronx,7
4/19/2018,Brooklyn,45
4/19/2018,Manhattan,33
4/19/2018,Staten Island,7
4/20/2018,Bronx,9
4/20/2018,Brooklyn,43
4/20/2018,Manhattan,22
4/20/2018,Queens,12
4/21/2018,Brooklyn,10
4/21/2018,Queens,3
4/22/2018,Brooklyn,13
4/22/2018,Manhattan,1
4/23/2018,Bronx,24
4/23/2018,Brooklyn,1
4/23/2018,Manhattan,14
4/23/2018,Queens,25
4/23/2018,Staten Island,2
4/24/2018,Bronx,21
4/24/2018,Brooklyn,24
4/24/2018,Manhattan,1
4/24/2018,Queens,18
4/25/2018,Bronx,6
4/25/2018,Brooklyn,45
4/25/2018,Manhattan,25
4/25/2018,Queens,60
4/25/2018,Staten Island,2
4/26/2018,Bronx,15
4/26/2018,Brooklyn,48
4/26/2018,Manhattan,33
4/27/2018,Bronx,14
4/27/2018,Brooklyn,8
4/27/2018,Manhattan,12
4/27/2018,Outside NYC,15
4/27/2018,Queens,4
4/27/2018,Staten Island,2
4/28/2018,Bronx,21
4/28/2018,Manhattan,3
4/28/2018,Queens,2
4/29/2018,Bronx,14
4/29/2018,Brooklyn,4
4/29/2018,Queens,1
4/30/2018,Bronx,4
4/30/2018,Manhattan,47
4/30/2018,Queens,12
5/1/2018,Bronx,4
5/1/2018,Brooklyn,33
5/1/2018,Manhattan,3
5/1/2018,Queens,31
5/2/2018,Bronx,13
5/2/2018,Brooklyn,36
5/2/2018,Manhattan,31
5/2/2018,Queens,27
5/2/2018,Staten Island,6
5/3/2018,Bronx,8
5/3/2018,Brooklyn,24
5/3/2018,Manhattan,44
5/3/2018,Staten Island,4
5/4/2018,Bronx,13
5/4/2018,Manhattan,31
5/4/2018,Queens,10
5/5/2018,Brooklyn,4
5/5/2018,Queens,9
5/6/2018,Brooklyn,2
5/6/2018,Queens,6
5/7/2018,Bronx,11
5/7/2018,Brooklyn,21
5/7/2018,Manhattan,27
5/7/2018,Queens,19
5/8/2018,Bronx,15
5/8/2018,Brooklyn,7
5/8/2018,Manhattan,2
5/8/2018,Queens,26
5/8/2018,Staten Island,1
5/9/2018,Bronx,10
5/9/2018,Brooklyn,7
5/9/2018,Manhattan,20
5/9/2018,Queens,22
5/9/2018,Staten Island,1
5/10/2018,Bronx,13
5/10/2018,Brooklyn,22
5/10/2018,Manhattan,35
5/10/2018,Outside NYC,4
5/11/2018,Bronx,12
5/11/2018,Brooklyn,10
5/11/2018,Manhattan,28
5/11/2018,Outside NYC,13
5/11/2018,Queens,12
5/11/2018,Staten Island,9
5/12/2018,Brooklyn,15
5/12/2018,Queens,4
5/12/2018,Staten Island,3
5/13/2018,Queens,10
5/13/2018,Staten Island,2
5/14/2018,Bronx,10
5/14/2018,Brooklyn,6
5/14/2018,Manhattan,47
5/14/2018,Outside NYC,9
5/14/2018,Queens,36
5/14/2018,Staten Island,4
5/15/2018,Bronx,18
5/15/2018,Brooklyn,44
5/15/2018,Manhattan,5
5/15/2018,Outside NYC,4
5/15/2018,Queens,26
5/16/2018,Bronx,2
5/16/2018,Brooklyn,31
5/16/2018,Manhattan,16
5/16/2018,Outside NYC,7
5/16/2018,Queens,17
5/16/2018,Staten Island,3
5/17/2018,Bronx,10
5/17/2018,Brooklyn,34
5/17/2018,Manhattan,43
5/17/2018,Outside NYC,4
5/17/2018,Queens,2
5/17/2018,Staten Island,3
5/18/2018,Bronx,16
5/18/2018,Brooklyn,4
5/18/2018,Manhattan,14
5/18/2018,Queens,10
5/18/2018,Staten Island,2
5/19/2018,Bronx,4
5/19/2018,Manhattan,12
5/19/2018,Queens,1
5/19/2018,Staten Island,7
5/20/2018,Brooklyn,7
5/20/2018,Queens,10
5/20/2018,Staten Island,4
5/21/2018,Bronx,11
5/21/2018,Brooklyn,8
5/21/2018,Manhattan,12
5/21/2018,Queens,12
5/21/2018,Staten Island,7
5/22/2018,Bronx,12
5/22/2018,Brooklyn,27
5/22/2018,Queens,26
5/23/2018,Brooklyn,3
5/23/2018,Brooklyn,41
5/23/2018,Manhattan,36
5/23/2018,Queens,23
5/23/2018,Staten Island,4
5/24/2018,Bronx,2
5/24/2018,Brooklyn,49
5/24/2018,Manhattan,46
5/24/2018,Staten Island,8
5/25/2018,Bronx,20
5/25/2018,Manhattan,32
5/25/2018,Queens,13
5/25/2018,Staten Island,3
5/26/2018,Bronx,7
5/26/2018,Brooklyn,27
5/26/2018,Queens,3
5/26/2018,Staten Island,4
5/29/2018,Bronx,18
5/29/2018,Brooklyn,24
5/29/2018,Manhattan,4
5/29/2018,Queens,30
5/30/2018,Bronx,10
5/30/2018,Brooklyn,22
5/30/2018,Manhattan,11
5/30/2018,Queens,36
5/30/2018,Staten Island,8
5/31/2018,Bronx,15
5/31/2018,Brooklyn,25
5/31/2018,Manhattan,58
5/31/2018,Queens,4
5/31/2018,Staten Island,6
6/1/2018,Bronx,9
6/1/2018,Brooklyn,1
6/1/2018,Manhattan,34
6/1/2018,Queens,22
6/1/2018,Staten Island,7
6/2/2018,Bronx,1
6/2/2018,Brooklyn,5
6/2/2018,Queens,10
6/4/2018,Bronx,1
6/4/2018,Manhattan,5
6/4/2018,Queens,1
6/5/2018,Bronx,13
6/5/2018,Brooklyn,26
6/5/2018,Manhattan,1
6/5/2018,Outside NYC,1
6/5/2018,Queens,21
6/6/2018,Bronx,6
6/6/2018,Brooklyn,57
6/6/2018,Manhattan,25
6/6/2018,Queens,23
6/6/2018,Staten Island,2
6/7/2018,Bronx,17
6/7/2018,Brooklyn,26
6/7/2018,Manhattan,22
6/7/2018,Queens,13
6/7/2018,Staten Island,12
6/8/2018,Bronx,15
6/8/2018,Manhattan,30
6/8/2018,Outside NYC,12
6/8/2018,Queens,26
6/8/2018,Staten Island,3
6/9/2018,Brooklyn,5
6/11/2018,Bronx,28
6/11/2018,Brooklyn,37
6/11/2018,Manhattan,31
6/11/2018,Queens,31
6/11/2018,Staten Island,4
6/12/2018,Bronx,20
6/12/2018,Brooklyn,39
6/12/2018,Manhattan,8
6/12/2018,Outside NYC,1
6/12/2018,Queens,39
6/13/2018,Brooklyn,54
6/13/2018,Manhattan,23
6/13/2018,Queens,18
6/14/2018,Staten Island,11
6/15/2018,Bronx,2
6/15/2018,Brooklyn,1
6/15/2018,Manhattan,13
6/15/2018,Staten Island,18
6/18/2018,Bronx,14
6/18/2018,Brooklyn,22
6/18/2018,Manhattan,26
6/18/2018,Queens,12
6/19/2018,Bronx,25
6/19/2018,Brooklyn,29
6/19/2018,Queens,17
6/20/2018,Bronx,1
6/20/2018,Brooklyn,23
6/20/2018,Manhattan,36
6/20/2018,Queens,18
6/21/2018,Bronx,11
6/21/2018,Brooklyn,47
6/21/2018,Manhattan,18
6/22/2018,Bronx,4
6/22/2018,Manhattan,31
6/22/2018,Queens,1
6/22/2018,Staten Island,12
6/25/2018,Bronx,13
6/25/2018,Brooklyn,45
6/25/2018,Manhattan,17
6/25/2018,Queens,3
6/25/2018,Staten Island,2
6/26/2018,Bronx,44
6/26/2018,Brooklyn,35
6/26/2018,Manhattan,1
6/26/2018,Queens,17
6/26/2018,Staten Island,20
6/27/2018,Bronx,4
6/27/2018,Brooklyn,58
6/27/2018,Manhattan,16
6/27/2018,Outside NYC,4
6/27/2018,Queens,23
6/27/2018,Staten Island,4
6/28/2018,Bronx,14
6/28/2018,Brooklyn,44
6/28/2018,Manhattan,15
6/28/2018,Outside NYC,13
6/28/2018,Staten Island,16
6/29/2018,Bronx,13
6/29/2018,Brooklyn,2
6/29/2018,Manhattan,30
6/29/2018,Staten Island,2
7/2/2018,Bronx,17
7/2/2018,Brooklyn,29
7/2/2018,Manhattan,17
7/2/2018,Queens,18
7/3/2018,Bronx,33
7/3/2018,Brooklyn,56
7/3/2018,Manhattan,2
7/3/2018,Queens,17
7/5/2018,Bronx,2
7/5/2018,Brooklyn,24
7/5/2018,Manhattan,18
7/6/2018,Bronx,10
7/6/2018,Manhattan,31
7/6/2018,Queens,23
7/6/2018,Staten Island,1
7/9/2018,Bronx,8
7/9/2018,Brooklyn,16
7/9/2018,Manhattan,59
7/9/2018,Outside NYC,1
7/9/2018,Queens,36
7/9/2018,Staten Island,2
7/10/2018,Bronx,7
7/10/2018,Brooklyn,34
7/10/2018,Manhattan,8
7/10/2018,Queens,20
7/11/2018,Bronx,1
7/11/2018,Bronx,1
7/11/2018,Brooklyn,51
7/11/2018,Manhattan,26
7/11/2018,Queens,47
7/11/2018,Staten Island,1
7/12/2018,Bronx,7
7/12/2018,Brooklyn,38
7/12/2018,Manhattan,55
7/12/2018,Outside NYC,1
7/12/2018,Queens,5
7/13/2018,Bronx,16
7/13/2018,Manhattan,19
7/13/2018,Queens,38
7/13/2018,Staten Island,3
7/14/2018,Queens,2
7/14/2018,Staten Island,1
7/16/2018,Bronx,18
7/16/2018,Brooklyn,17
7/16/2018,Manhattan,30
7/16/2018,Queens,25
7/16/2018,Staten Island,8
7/17/2018,Bronx,26
7/17/2018,Brooklyn,44
7/17/2018,Queens,26
7/17/2018,Staten Island,9
7/18/2018,Brooklyn,70
7/18/2018,Manhattan,32
7/18/2018,Queens,19
7/18/2018,Staten Island,2
7/19/2018,Brooklyn,1
7/19/2018,Bronx,6
7/19/2018,Brooklyn,50
7/19/2018,Manhattan,36
7/20/2018,Bronx,11
7/20/2018,Brooklyn,1
7/20/2018,Manhattan,23
7/20/2018,Queens,5
7/20/2018,Staten Island,8
7/23/2018,Bronx,13
7/23/2018,Brooklyn,21
7/23/2018,Manhattan,21
7/23/2018,Queens,28
7/23/2018,Staten Island,3
7/24/2018,Bronx,20
7/24/2018,Brooklyn,50
7/24/2018,Manhattan,5
7/24/2018,Queens,15
7/24/2018,Unknown,2
7/25/2018,Brooklyn,29
7/25/2018,Manhattan,28
7/25/2018,Queens,42
7/25/2018,Staten Island,4
7/26/2018,Bronx,6
7/26/2018,Brooklyn,40
7/26/2018,Manhattan,48
7/26/2018,Queens,2
7/27/2018,Bronx,10
7/27/2018,Brooklyn,2
7/27/2018,Manhattan,24
7/27/2018,Outside NYC,1
7/27/2018,Queens,11
7/27/2018,Staten Island,4
7/30/2018,Bronx,11
7/30/2018,Brooklyn,16
7/30/2018,Manhattan,35
7/30/2018,Queens,22
7/31/2018,Bronx,23
7/31/2018,Brooklyn,55
7/31/2018,Queens,36
8/1/2018,Bronx,11
8/1/2018,Brooklyn,59
8/1/2018,Manhattan,34
8/1/2018,Queens,40
8/2/2018,Bronx,9
8/2/2018,Brooklyn,71
8/2/2018,Manhattan,21
8/3/2018,Bronx,13
8/3/2018,Brooklyn,3
8/3/2018,Manhattan,18
8/3/2018,Outside NYC,6
8/3/2018,Queens,9
8/3/2018,Staten Island,5
